date,kiwi-coin.com (worldwide), kiwi-coin.com (europe),binance.us
2021-06-13T04:57:48.850Z,49110.11,49070.38,49388.47
2021-06-13T04:57:54.574Z,49110.11,49070.38,49388.48
2021-06-13T04:58:05.549Z,49110.11,49070.38,49388.65
2021-06-13T04:58:11.327Z,49110.11,49070.38,49387.63
2021-06-13T04:58:19.578Z,49110.11,49070.38,49387.63
2021-06-13T04:58:25.301Z,49110.11,49070.38,49387.63
2021-06-13T04:58:31.028Z,49110.11,49070.38,49390.95
2021-06-13T04:58:39.089Z,49110.11,49070.38,49388.27
2021-06-13T04:58:44.820Z,49110.11,49070.38,49388.17
2021-06-13T04:58:51.475Z,49110.11,49070.38,49387.45
2021-06-13T04:58:57.200Z,49110.11,49070.38,49386.98
2021-06-13T04:59:02.929Z,49110.11,49070.38,49386.98
2021-06-13T04:59:08.647Z,49110.11,49070.38,49391.97
2021-06-13T04:59:19.004Z,49110.11,49070.38,49391.97
2021-06-13T04:59:27.101Z,49110.11,49070.38,49391.97
2021-06-13T04:59:32.836Z,49110.11,49070.38,49381.3
2021-06-13T04:59:38.558Z,49110.11,49070.38,49381.3
2021-06-13T04:59:44.302Z,49110.11,49070.38,49381.41
2021-06-13T04:59:51.570Z,49110.11,49070.38,49381.44
2021-06-13T04:59:57.295Z,49110.11,49070.38,49381.47
2021-06-13T05:00:03.020Z,49401.28,49070.38,49381.47
2021-06-13T05:00:08.740Z,49401.28,49070.38,49378.99
2021-06-13T05:00:14.526Z,49401.28,49070.38,49378.92
2021-06-13T05:00:20.245Z,49401.28,49070.38,49378.91
2021-06-13T05:00:27.582Z,49401.28,49294.01,49378.28
2021-06-13T05:00:33.304Z,49401.28,49294.01,49378.26
2021-06-13T05:00:39.039Z,49401.28,49294.01,49377.79
2021-06-13T05:00:44.780Z,49401.28,49294.01,49377.74
2021-06-13T05:00:50.726Z,49401.28,49294.01,49370.38
2021-06-13T05:00:56.550Z,49401.28,49294.01,49370.37
2021-06-13T05:01:02.280Z,49401.28,49294.01,49370.04
2021-06-13T05:01:07.999Z,49401.28,49294.01,49370.04
2021-06-13T05:01:13.843Z,49401.28,49294.01,49367.58
2021-06-13T05:01:19.570Z,49401.28,49294.01,49367.38
2021-06-13T05:01:25.288Z,49401.28,49294.01,49367.38
2021-06-13T05:01:31.021Z,49401.28,49294.01,49367.38
2021-06-13T05:01:36.755Z,49401.28,49294.01,49364.39
2021-06-13T05:01:42.534Z,49401.28,49294.01,49364.05
2021-06-13T05:01:48.270Z,49401.28,49294.01,49360.06
2021-06-13T05:01:54.002Z,49401.28,49294.01,49357.75
2021-06-13T05:01:59.714Z,49401.28,49294.01,49353.75
2021-06-13T05:02:05.428Z,49401.28,49294.01,49353.72
2021-06-13T05:02:11.286Z,49401.28,49294.01,49353.5
2021-06-13T05:02:17.007Z,49355.53,49294.01,49351.4
2021-06-13T05:02:22.726Z,49355.53,49294.01,49351.4
2021-06-13T05:02:28.447Z,49355.53,49294.01,49351.38
2021-06-13T05:02:34.388Z,49355.53,49294.01,49351.38
2021-06-13T05:02:40.111Z,49355.53,49294.01,49350.13
2021-06-13T05:02:47.484Z,49355.53,49381.08,49350.13
2021-06-13T05:02:53.210Z,49355.53,49381.08,49348.36
2021-06-13T05:02:58.963Z,49355.53,49381.08,49348.43
2021-06-13T05:03:04.698Z,49355.53,49381.08,49348.43
2021-06-13T05:03:10.498Z,49355.53,49381.08,49347.63
2021-06-13T05:03:16.337Z,49355.53,49381.08,49347.63
2021-06-13T05:03:22.053Z,49355.53,49381.08,49347.74
2021-06-13T05:03:27.781Z,49355.53,49381.08,49347.74
2021-06-13T05:03:33.499Z,49355.53,49381.08,49347.82
2021-06-13T05:03:39.226Z,49355.53,49381.08,49346.58
2021-06-13T05:03:45.163Z,49355.53,49381.08,49346.46
2021-06-13T05:03:50.883Z,49355.53,49381.08,49345.78
2021-06-13T05:03:56.605Z,49355.53,49381.08,49344.62
2021-06-13T05:04:02.329Z,49355.53,49381.08,49344.44
2021-06-13T05:04:08.042Z,49355.53,49381.08,49344.35
2021-06-13T05:04:13.941Z,49355.53,49381.08,49343.71
2021-06-13T05:04:19.667Z,49355.53,49381.08,49341.81
2021-06-13T05:04:25.390Z,49355.53,49381.08,49341.73
2021-06-13T05:04:31.111Z,49355.53,49381.08,49333.74
2021-06-13T05:04:36.840Z,49331.55,49381.08,49333.74
2021-06-13T05:04:42.654Z,49331.55,49381.08,49333.74
2021-06-13T05:04:48.607Z,49331.55,49381.08,49332.18
2021-06-13T05:04:54.327Z,49331.55,49381.08,49332.18
2021-06-13T05:05:00.051Z,49331.55,49381.08,49332.18
2021-06-13T05:05:07.155Z,49331.55,49365.77,49331.92
2021-06-13T05:05:12.999Z,49331.55,49365.77,49331.93
2021-06-13T05:05:18.795Z,49331.55,49365.77,49331.93
2021-06-13T05:05:24.738Z,49331.55,49365.77,49331.93
2021-06-13T05:05:30.676Z,49331.55,49365.77,49331.93
2021-06-13T05:05:36.397Z,49331.55,49365.77,49326.2
2021-06-13T05:05:42.123Z,49331.55,49365.77,49326.24
2021-06-13T05:05:47.851Z,49331.55,49365.77,49326.24
2021-06-13T05:05:53.586Z,49331.55,49365.77,49333.15
2021-06-13T05:05:59.310Z,49331.55,49365.77,49332.18
2021-06-13T05:06:05.028Z,49331.55,49365.77,49332.18
2021-06-13T05:06:10.872Z,49331.55,49365.77,49332.47
2021-06-13T05:06:16.591Z,49331.55,49365.77,49332.41
2021-06-13T05:06:22.318Z,49372.43,49365.77,49332.33
2021-06-13T05:06:28.063Z,49372.43,49365.77,49319.81
2021-06-13T05:06:33.787Z,49372.43,49365.77,49319.81
2021-06-13T05:06:39.504Z,49372.43,49365.77,49319.81
2021-06-13T05:06:45.226Z,49372.43,49365.77,49315.54
2021-06-13T05:06:51.186Z,49372.43,49365.77,49315.54
2021-06-13T05:06:56.973Z,49372.43,49365.77,49315.54
2021-06-13T05:07:02.685Z,49372.43,49365.77,49315.04
2021-06-13T05:07:08.530Z,49372.43,49365.77,49310.39
2021-06-13T05:07:14.247Z,49372.43,49365.77,49308.37
2021-06-13T05:07:20.199Z,49372.43,49365.77,49308.07
2021-06-13T05:07:28.320Z,49372.43,49263.91,49304.11
2021-06-13T05:07:34.044Z,49372.43,49263.91,49303.27
2021-06-13T05:07:39.756Z,49372.43,49263.91,49303.1
2021-06-13T05:07:45.482Z,49372.43,49263.91,49302.5
2021-06-13T05:07:51.196Z,49372.43,49263.91,49302.5
2021-06-13T05:07:56.924Z,49372.43,49263.91,49301.94
2021-06-13T05:08:02.871Z,49372.43,49263.91,49301.6
2021-06-13T05:08:08.723Z,49372.43,49263.91,49301.55
2021-06-13T05:08:14.472Z,49372.43,49263.91,49291.53
2021-06-13T05:08:20.196Z,49372.43,49263.91,49291.09
2021-06-13T05:08:25.913Z,49372.43,49263.91,49291.09
2021-06-13T05:08:31.639Z,49372.43,49263.91,49291.09
2021-06-13T05:08:37.371Z,49372.43,49263.91,49289.78
2021-06-13T05:08:43.098Z,49244.24,49263.91,49288.94
2021-06-13T05:08:48.819Z,49244.24,49263.91,49288.94
2021-06-13T05:08:54.547Z,49244.24,49263.91,49281.38
2021-06-13T05:09:00.274Z,49244.24,49263.91,49280.4
2021-06-13T05:09:06.131Z,49244.24,49263.91,49280.31
2021-06-13T05:09:11.857Z,49244.24,49263.91,49280.17
2021-06-13T05:09:17.589Z,49244.24,49263.91,49279.64
2021-06-13T05:09:23.535Z,49244.24,49263.91,49279.64
2021-06-13T05:09:29.256Z,49244.24,49263.91,49279.64
2021-06-13T05:09:34.976Z,49244.24,49263.91,49275.66
2021-06-13T05:09:40.702Z,49244.24,49263.91,49275.41
2021-06-13T05:09:47.667Z,49244.24,49214.44,49275.37
2021-06-13T05:09:53.399Z,49244.24,49214.44,49274.2
2021-06-13T05:09:59.118Z,49244.24,49214.44,49274.12
2021-06-13T05:10:04.833Z,49244.24,49214.44,49274
2021-06-13T05:10:10.614Z,49244.24,49214.44,49270.81
2021-06-13T05:10:16.342Z,49244.24,49214.44,49270.79
2021-06-13T05:10:22.066Z,49244.24,49214.44,49268.66
2021-06-13T05:10:27.797Z,49216.81,49214.44,49266.75
2021-06-13T05:10:33.570Z,49216.81,49214.44,49217.43
2021-06-13T05:10:39.297Z,49216.81,49214.44,49214.98
2021-06-13T05:10:45.018Z,49216.81,49214.44,49206.99
2021-06-13T05:10:50.748Z,49216.81,49214.44,49206.91
2021-06-13T05:10:56.475Z,49216.81,49214.44,49205.87
2021-06-13T05:11:02.212Z,49216.81,49214.44,49195.44
2021-06-13T05:11:07.992Z,49216.81,49214.44,49195.25
2021-06-13T05:11:13.274Z,49216.81,49214.44,49195.25
2021-06-13T05:11:19.020Z,49216.81,49214.44,49188.86
2021-06-13T05:11:24.750Z,49216.81,49214.44,49184.94
2021-06-13T05:11:30.474Z,49216.81,49214.44,49151.8
2021-06-13T05:11:36.211Z,49216.81,49214.44,49151.8
2021-06-13T05:11:41.932Z,49216.81,49214.44,49150.08
2021-06-13T05:11:47.878Z,49216.81,49214.44,49137.85
2021-06-13T05:11:53.598Z,49216.81,49214.44,49137.72
2021-06-13T05:11:59.337Z,49216.81,49214.44,49137.58
2021-06-13T05:12:07.538Z,49216.81,49093.52,49137.47
2021-06-13T05:12:13.265Z,49216.81,49093.52,49137.47
2021-06-13T05:12:18.980Z,49216.81,49093.52,49125.15
2021-06-13T05:12:24.935Z,49216.81,49093.52,49124.65
2021-06-13T05:12:30.648Z,49216.81,49093.52,49124.65
2021-06-13T05:12:36.599Z,49216.81,49093.52,49115.88
2021-06-13T05:12:42.556Z,49216.81,49093.52,49115.88
2021-06-13T05:12:48.281Z,49087.17,49093.52,49115.88
2021-06-13T05:12:53.995Z,49087.17,49093.52,49115.4
2021-06-13T05:12:59.729Z,49087.17,49093.52,49115.38
2021-06-13T05:13:05.510Z,49087.17,49093.52,49115.12
2021-06-13T05:13:11.237Z,49087.17,49093.52,49115.12
2021-06-13T05:13:16.970Z,49087.17,49093.52,49115.12
2021-06-13T05:13:22.750Z,49087.17,49093.52,49113.11
2021-06-13T05:13:28.472Z,49087.17,49093.52,49113.12
2021-06-13T05:13:34.197Z,49087.17,49093.52,49113.13
2021-06-13T05:13:39.916Z,49087.17,49093.52,49112.17
2021-06-13T05:13:45.645Z,49087.17,49093.52,49111.92
2021-06-13T05:13:51.379Z,49087.17,49093.52,49111.92
2021-06-13T05:13:57.134Z,49087.17,49093.52,49111.92
2021-06-13T05:14:02.917Z,49087.17,49093.52,49111.92
2021-06-13T05:14:08.708Z,49087.17,49093.52,49105.86
2021-06-13T05:14:14.429Z,49087.17,49093.52,49106.31
2021-06-13T05:14:20.155Z,49087.17,49093.52,49106.89
2021-06-13T05:14:30.729Z,49087.17,49157.79,49106.89
2021-06-13T05:14:36.461Z,49148.56,49157.79,49104.08
2021-06-13T05:14:42.183Z,49148.56,49157.79,49103.86
2021-06-13T05:14:52.918Z,49148.56,49157.79,49102.93
2021-06-13T05:14:58.754Z,49148.56,49157.79,49102.93
2021-06-13T05:15:04.530Z,49148.56,49157.79,49101
2021-06-13T05:15:10.319Z,49148.56,49157.79,49098.82
2021-06-13T05:15:16.049Z,49148.56,49157.79,49098.75
2021-06-13T05:15:21.999Z,49148.56,49157.79,49098
2021-06-13T05:15:28.018Z,49148.56,49157.79,49098
2021-06-13T05:15:33.745Z,49148.56,49157.79,49091.33
2021-06-13T05:15:39.458Z,49148.56,49157.79,49070.11
2021-06-13T05:15:45.183Z,49148.56,49157.79,49070.11
2021-06-13T05:15:50.905Z,49148.56,49157.79,49064.41
2021-06-13T05:15:56.917Z,49148.56,49157.79,49053.57
2021-06-13T05:16:02.647Z,49148.56,49157.79,49046.92
2021-06-13T05:16:08.445Z,49148.56,49157.79,49046.72
2021-06-13T05:16:14.178Z,49148.56,49157.79,49046.33
2021-06-13T05:16:19.905Z,49148.56,49157.79,49046.33
2021-06-13T05:16:25.619Z,49148.56,49157.79,49044.33
2021-06-13T05:16:31.350Z,49148.56,49157.79,49044.33
2021-06-13T05:16:37.075Z,49148.56,49157.79,49042.85
2021-06-13T05:16:42.813Z,49148.56,49157.79,49041.19
2021-06-13T05:16:49.821Z,49148.56,48911.54,49031.93
2021-06-13T05:16:55.619Z,48980.73,48911.54,48997.22
2021-06-13T05:17:01.334Z,48980.73,48911.54,48997.06
2021-06-13T05:17:07.124Z,48980.73,48911.54,48994.66
2021-06-13T05:17:12.849Z,48980.73,48911.54,48993.84
2021-06-13T05:17:18.592Z,48980.73,48911.54,48993.71
2021-06-13T05:17:24.320Z,48980.73,48911.54,48993.71
2021-06-13T05:17:30.048Z,48980.73,48911.54,48993.38
2021-06-13T05:17:35.769Z,48980.73,48911.54,48990.12
2021-06-13T05:17:41.502Z,48980.73,48911.54,48990.08
2021-06-13T05:17:47.220Z,48980.73,48911.54,48990.07
2021-06-13T05:17:53.012Z,48980.73,48911.54,48990.07
2021-06-13T05:17:58.753Z,48980.73,48911.54,48989.02
2021-06-13T05:18:04.780Z,48980.73,48911.54,48989.03
2021-06-13T05:18:10.729Z,48980.73,48911.54,48989.03
2021-06-13T05:18:16.457Z,48980.73,48911.54,48988.98
2021-06-13T05:18:21.734Z,48980.73,48911.54,48988.98
2021-06-13T05:18:27.466Z,48980.73,48911.54,48986.45
2021-06-13T05:18:33.422Z,48980.73,48911.54,48986.44
2021-06-13T05:18:39.234Z,49027.06,48911.54,48986.44
2021-06-13T05:18:44.954Z,49027.06,48911.54,48983.89
2021-06-13T05:18:50.740Z,49027.06,48911.54,48983.77
2021-06-13T05:18:56.460Z,49027.06,48911.54,48983.66
2021-06-13T05:19:02.247Z,49027.06,48911.54,48983.66
2021-06-13T05:19:09.506Z,49027.06,48935,48982.89
2021-06-13T05:19:15.236Z,49027.06,48935,48982.35
2021-06-13T05:19:20.956Z,49027.06,48935,48982.35
2021-06-13T05:19:26.696Z,49027.06,48935,48980.26
2021-06-13T05:19:32.418Z,49027.06,48935,48980.26
2021-06-13T05:19:38.153Z,49027.06,48935,48980.26
2021-06-13T05:19:43.888Z,49027.06,48935,48980.26
2021-06-13T05:19:49.623Z,49027.06,48935,48980.26
2021-06-13T05:19:55.509Z,49027.06,48935,48972.81
2021-06-13T05:20:01.242Z,49027.06,48935,48972.81
2021-06-13T05:20:07.029Z,49027.06,48935,48972.32
2021-06-13T05:20:12.766Z,49027.06,48935,48968.74
2021-06-13T05:20:18.548Z,49027.06,48935,48970.56
2021-06-13T05:20:24.279Z,49027.06,48935,48970.42
2021-06-13T05:20:29.998Z,49027.06,48935,48970.63
2021-06-13T05:20:35.728Z,49027.06,48935,48970.43
2021-06-13T05:20:41.448Z,49027.06,48935,48970.43
2021-06-13T05:20:47.396Z,49027.06,48935,48948.63
2021-06-13T05:20:53.141Z,49027.06,48935,48945.15
2021-06-13T05:20:59.153Z,49015.76,48935,48955.4
2021-06-13T05:21:04.929Z,49015.76,48935,48955.47
2021-06-13T05:21:10.662Z,49015.76,48935,48950.8
2021-06-13T05:21:16.381Z,49015.76,48935,48951.11
2021-06-13T05:21:22.112Z,49015.76,48935,48950.82
2021-06-13T05:21:29.309Z,49015.76,49093.89,48950.75
2021-06-13T05:21:35.038Z,49015.76,49093.89,48950.86
2021-06-13T05:21:40.754Z,49015.76,49093.89,48963.52
2021-06-13T05:21:46.481Z,49015.76,49093.89,48972.84
2021-06-13T05:21:52.197Z,49015.76,49093.89,49022.22
2021-06-13T05:21:57.925Z,49015.76,49093.89,49022.22
2021-06-13T05:22:03.768Z,49015.76,49093.89,49033.59
2021-06-13T05:22:09.566Z,49015.76,49093.89,49034.83
2021-06-13T05:22:15.277Z,49015.76,49093.89,49038.91
2021-06-13T05:22:21.003Z,49015.76,49093.89,49039.87
2021-06-13T05:22:26.718Z,49015.76,49093.89,49040.48
2021-06-13T05:22:32.441Z,49015.76,49093.89,49040.92
2021-06-13T05:22:38.422Z,49015.76,49093.89,49071.95
2021-06-13T05:22:44.215Z,49129.6,49093.89,49073.07
2021-06-13T05:22:49.941Z,49129.6,49093.89,49073.32
2021-06-13T05:22:55.664Z,49129.6,49093.89,49073.37
2021-06-13T05:23:01.456Z,49129.6,49093.89,49077.21
2021-06-13T05:23:07.236Z,49129.6,49093.89,49077.21
2021-06-13T05:23:13.031Z,49129.6,49093.89,49077.21
2021-06-13T05:23:18.766Z,49129.6,49093.89,49077.37
2021-06-13T05:23:24.484Z,49129.6,49093.89,49083.13
2021-06-13T05:23:30.208Z,49129.6,49093.89,49083.91
2021-06-13T05:23:35.926Z,49129.6,49093.89,49084.63
2021-06-13T05:23:41.664Z,49129.6,49093.89,49086.45
2021-06-13T05:23:49.571Z,49129.6,49127.48,49088.52
2021-06-13T05:23:55.302Z,49129.6,49127.48,49089.99
2021-06-13T05:24:01.116Z,49129.6,49127.48,49091.6
2021-06-13T05:24:06.845Z,49129.6,49127.48,49091.6
2021-06-13T05:24:12.874Z,49129.6,49127.48,49091.6
2021-06-13T05:24:18.601Z,49129.6,49127.48,49091.6
2021-06-13T05:24:24.331Z,49129.6,49127.48,49100.38
2021-06-13T05:24:30.063Z,49129.6,49127.48,49100.37
2021-06-13T05:24:35.790Z,49129.6,49127.48,49100.37
2021-06-13T05:24:41.520Z,49129.6,49127.48,49100.36
2021-06-13T05:24:47.236Z,49129.6,49127.48,49100.4
2021-06-13T05:24:52.963Z,49129.6,49127.48,49100.42
2021-06-13T05:24:58.771Z,49129.6,49127.48,49100.42
2021-06-13T05:25:04.731Z,49089.97,49127.48,49100.42
2021-06-13T05:25:10.526Z,49089.97,49127.48,49100.42
2021-06-13T05:25:16.251Z,49089.97,49127.48,49100.42
2021-06-13T05:25:21.978Z,49089.97,49127.48,49106.85
2021-06-13T05:25:27.709Z,49089.97,49127.48,49106.91
2021-06-13T05:25:33.456Z,49089.97,49127.48,49106.91
2021-06-13T05:25:39.184Z,49089.97,49127.48,49106.67
2021-06-13T05:25:44.901Z,49089.97,49127.48,49106.67
2021-06-13T05:25:50.625Z,49089.97,49127.48,49106.11
2021-06-13T05:25:56.575Z,49089.97,49127.48,49096.03
2021-06-13T05:26:02.587Z,49089.97,49127.48,49096.03
2021-06-13T05:26:10.820Z,49089.97,49056.21,49096.23
2021-06-13T05:26:16.549Z,49089.97,49056.21,49096.11
2021-06-13T05:26:22.266Z,49089.97,49056.21,49096.11
2021-06-13T05:26:27.989Z,49089.97,49056.21,49096.11
2021-06-13T05:26:33.802Z,49089.97,49056.21,49090.49
2021-06-13T05:26:39.547Z,49089.97,49056.21,49090.49
2021-06-13T05:26:45.276Z,49089.97,49056.21,49086.45
2021-06-13T05:26:51.011Z,49110.22,49056.21,49084.76
2021-06-13T05:26:56.726Z,49110.22,49056.21,49084.52
2021-06-13T05:27:02.514Z,49110.22,49056.21,49084.09
2021-06-13T05:27:08.587Z,49110.22,49056.21,49084.01
2021-06-13T05:27:14.418Z,49110.22,49056.21,49079.9
2021-06-13T05:27:20.150Z,49110.22,49056.21,49079.87
2021-06-13T05:27:25.880Z,49110.22,49056.21,49079.85
2021-06-13T05:27:31.839Z,49110.22,49056.21,49079.93
2021-06-13T05:27:37.559Z,49110.22,49056.21,49079.93
2021-06-13T05:27:43.279Z,49110.22,49056.21,49080.49
2021-06-13T05:27:49.236Z,49110.22,49056.21,49080.46
2021-06-13T05:27:54.956Z,49110.22,49056.21,49080.46
2021-06-13T05:28:00.757Z,49110.22,49056.21,49080.46
2021-06-13T05:28:06.480Z,49110.22,49056.21,49080.46
2021-06-13T05:28:12.268Z,49110.22,49056.21,49080.46
2021-06-13T05:28:18.051Z,49110.22,49056.21,49078.83
2021-06-13T05:28:23.780Z,49110.22,49056.21,49083.23
2021-06-13T05:28:32.092Z,49110.22,49191.64,49105.1
2021-06-13T05:28:37.870Z,49110.22,49191.64,49116.63
2021-06-13T05:28:43.588Z,49110.22,49191.64,49116.88
2021-06-13T05:28:49.309Z,49110.22,49191.64,49117.79
2021-06-13T05:28:55.032Z,49110.22,49191.64,49117.98
2021-06-13T05:29:01.055Z,49110.22,49191.64,49125.39
2021-06-13T05:29:06.780Z,49110.22,49191.64,49129.12
2021-06-13T05:29:12.510Z,49200.75,49191.64,49129.55
2021-06-13T05:29:18.298Z,49200.75,49191.64,49129.55
2021-06-13T05:29:24.065Z,49200.75,49191.64,49129.68
2021-06-13T05:29:29.783Z,49200.75,49191.64,49129.73
2021-06-13T05:29:35.512Z,49200.75,49191.64,49129.77
2021-06-13T05:29:41.234Z,49200.75,49191.64,49129.78
2021-06-13T05:29:47.068Z,49200.75,49191.64,49129.78
2021-06-13T05:29:52.785Z,49200.75,49191.64,49131.52
2021-06-13T05:29:58.583Z,49200.75,49191.64,49131.66
2021-06-13T05:30:04.304Z,49200.75,49191.64,49131.92
2021-06-13T05:30:10.032Z,49200.75,49191.64,49132.31
2021-06-13T05:30:15.839Z,49200.75,49191.64,49132.4
2021-06-13T05:30:21.564Z,49200.75,49191.64,49132.17
2021-06-13T05:30:27.304Z,49200.75,49191.64,49132.15
2021-06-13T05:30:33.028Z,49200.75,49191.64,49132.15
2021-06-13T05:30:38.748Z,49200.75,49191.64,49132.55
2021-06-13T05:30:44.474Z,49200.75,49191.64,49132.5
2021-06-13T05:30:53.421Z,49200.75,49092.16,49132.46
2021-06-13T05:30:59.211Z,49152.52,49092.16,49152.23
2021-06-13T05:31:04.926Z,49152.52,49092.16,49143.82
2021-06-13T05:31:10.872Z,49152.52,49092.16,49143.86
2021-06-13T05:31:16.591Z,49152.52,49092.16,49143.86
2021-06-13T05:31:22.446Z,49152.52,49092.16,49143.85
2021-06-13T05:31:28.175Z,49152.52,49092.16,49143.85
2021-06-13T05:31:34.174Z,49152.52,49092.16,49143.85
2021-06-13T05:31:39.897Z,49152.52,49092.16,49154.75
2021-06-13T05:31:45.625Z,49152.52,49092.16,49154.75
2021-06-13T05:31:51.338Z,49152.52,49092.16,49154.92
2021-06-13T05:31:57.116Z,49152.52,49092.16,49155.02
2021-06-13T05:32:02.866Z,49152.52,49092.16,49155.02
2021-06-13T05:32:08.602Z,49152.52,49092.16,49155.02
2021-06-13T05:32:14.317Z,49152.52,49092.16,49161.48
2021-06-13T05:32:20.107Z,49152.52,49092.16,49161.63
2021-06-13T05:32:25.860Z,49152.52,49092.16,49161.63
2021-06-13T05:32:31.587Z,49152.52,49092.16,49161.71
2021-06-13T05:32:37.318Z,49152.52,49092.16,49161.81
2021-06-13T05:32:43.049Z,49152.52,49092.16,49161.81
2021-06-13T05:32:48.763Z,49152.52,49092.16,49161.97
2021-06-13T05:32:54.553Z,49152.52,49092.16,49161.97
2021-06-13T05:33:00.268Z,49152.52,49092.16,49161.97
2021-06-13T05:33:05.994Z,49152.52,49092.16,49168.07
2021-06-13T05:33:13.765Z,49152.52,49208.33,49168.12
2021-06-13T05:33:19.557Z,49211.2,49208.33,49168.18
2021-06-13T05:33:25.503Z,49211.2,49208.33,49168.18
2021-06-13T05:33:31.236Z,49211.2,49208.33,49174.73
2021-06-13T05:33:36.957Z,49211.2,49208.33,49175.62
2021-06-13T05:33:42.683Z,49211.2,49208.33,49175.65
2021-06-13T05:33:48.412Z,49211.2,49208.33,49175.23
2021-06-13T05:33:54.222Z,49211.2,49208.33,49175.25
2021-06-13T05:34:00.164Z,49211.2,49208.33,49175.34
2021-06-13T05:34:05.890Z,49211.2,49208.33,49168.67
2021-06-13T05:34:11.606Z,49211.2,49208.33,49168.67
2021-06-13T05:34:17.331Z,49211.2,49208.33,49175.43
2021-06-13T05:34:23.122Z,49211.2,49208.33,49183.42
2021-06-13T05:34:28.856Z,49211.2,49208.33,49183.79
2021-06-13T05:34:34.574Z,49211.2,49208.33,49184
2021-06-13T05:34:40.337Z,49211.2,49208.33,49184
2021-06-13T05:34:46.055Z,49211.2,49208.33,49184.04
2021-06-13T05:34:51.835Z,49211.2,49208.33,49184.04
2021-06-13T05:34:57.563Z,49211.2,49208.33,49184.04
2021-06-13T05:35:03.294Z,49294.54,49208.33,49184.04
2021-06-13T05:35:09.014Z,49294.54,49208.33,49184.48
2021-06-13T05:35:14.741Z,49294.54,49208.33,49184.48
2021-06-13T05:35:20.524Z,49294.54,49208.33,49184.48
2021-06-13T05:35:26.544Z,49294.54,49208.33,49187.17
2021-06-13T05:35:34.774Z,49294.54,49245.56,49187.71
2021-06-13T05:35:40.504Z,49294.54,49245.56,49187.86
2021-06-13T05:35:46.225Z,49294.54,49245.56,49188.07
2021-06-13T05:35:52.002Z,49294.54,49245.56,49188.3
2021-06-13T05:35:57.720Z,49294.54,49245.56,49191.11
2021-06-13T05:36:03.448Z,49294.54,49245.56,49191.11
2021-06-13T05:36:09.179Z,49294.54,49245.56,49212.98
2021-06-13T05:36:14.905Z,49294.54,49245.56,49212.98
2021-06-13T05:36:20.626Z,49294.54,49245.56,49212.98
2021-06-13T05:36:26.355Z,49294.54,49245.56,49212.98
2021-06-13T05:36:32.137Z,49294.54,49245.56,49214.63
2021-06-13T05:36:37.868Z,49294.54,49245.56,49214.66
2021-06-13T05:36:43.605Z,49294.54,49245.56,49214.65
2021-06-13T05:36:49.375Z,49294.54,49245.56,49214.62
2021-06-13T05:36:55.096Z,49294.54,49245.56,49214.75
2021-06-13T05:37:00.823Z,49294.54,49245.56,49214.72
2021-06-13T05:37:06.544Z,49294.54,49245.56,49214.73
2021-06-13T05:37:12.276Z,49294.54,49245.56,49214.74
2021-06-13T05:37:18.001Z,49294.54,49245.56,49214.74
2021-06-13T05:37:24.761Z,49294.54,49245.56,49228.94
2021-06-13T05:37:30.536Z,49294.54,49245.56,49228.94
2021-06-13T05:37:36.264Z,49294.54,49245.56,49229.33
2021-06-13T05:37:41.987Z,49294.54,49245.56,49229.33
2021-06-13T05:37:47.782Z,49294.54,49245.56,49229.69
2021-06-13T05:37:57.899Z,49294.54,49245.56,49229.69
2021-06-13T05:38:08.933Z,49294.54,49245.56,49229.94
2021-06-13T05:38:14.649Z,49294.54,49245.56,49234.81
2021-06-13T05:38:20.609Z,49294.54,49245.56,49234.81
2021-06-13T05:38:26.400Z,49294.54,49245.56,49234.83
2021-06-13T05:38:35.431Z,49294.54,49245.56,49234.84
2021-06-13T05:38:42.003Z,49294.54,49245.56,49238.87
2021-06-13T05:38:47.728Z,49294.54,49245.56,49241.44
2021-06-13T05:38:53.524Z,49294.54,49245.56,49243.37
2021-06-13T05:38:59.258Z,49294.54,49245.56,49244.45
2021-06-13T05:39:04.986Z,49294.54,49245.56,49244.45
2021-06-13T05:39:15.071Z,49294.54,49245.56,49244.54
2021-06-13T05:39:24.042Z,49294.54,49245.56,49241.27
2021-06-13T05:39:29.824Z,49294.54,49245.56,49269.64
2021-06-13T05:39:35.556Z,49294.54,49245.56,49270
2021-06-13T05:39:41.286Z,49294.54,49245.56,49270.61
2021-06-13T05:39:49.610Z,49294.54,49245.56,49270.62
2021-06-13T05:39:56.414Z,49294.54,49245.56,49270.72
2021-06-13T05:40:02.144Z,49294.54,49245.56,49270.74
2021-06-13T05:40:07.871Z,49294.54,49245.56,49270.74
2021-06-13T05:40:13.597Z,49294.54,49245.56,49269.98
2021-06-13T05:40:19.313Z,49294.54,49245.56,49269.98
2021-06-13T05:40:28.660Z,49294.54,49245.56,49269.66
2021-06-13T05:40:35.231Z,49294.54,49245.56,49270.53
2021-06-13T05:40:41.030Z,49294.54,49245.56,49270.48
2021-06-13T05:40:46.312Z,49294.54,49245.56,49270.48
2021-06-13T05:40:52.117Z,49294.54,49245.56,49270.48
2021-06-13T05:40:57.845Z,49294.54,49245.56,49270.48
2021-06-13T05:41:06.142Z,49294.54,49245.56,49281.43
2021-06-13T05:41:13.570Z,49294.54,49245.56,49281.43
2021-06-13T05:41:19.287Z,49294.54,49245.56,49280.22
